Processing ../cross-thread/data/NVIDIA_GeForce_RTX_3050_Ti_Laptop_GPU_metrics.json...
Area: cross-warp, Device: 3050ti, Pairs: 128->256, Avg Speedup: 1.18, Std: 0.32
Area: cross-warp, Device: 3050ti, Pairs: 128->512, Avg Speedup: 1.03, Std: 0.88
Area: cross-warp, Device: 3050ti, Pairs: 256->512, Avg Speedup: 0.78, Std: 0.58

Processing ../cross-block/data/NVIDIA_GeForce_RTX_3050_Ti_Laptop_GPU_metrics.json...
Area: cross-block, Device: 3050ti, Pairs: 1->2, Avg Speedup: 1.62, Std: 0.33
Area: cross-block, Device: 3050ti, Pairs: 1->4, Avg Speedup: 2.60, Std: 0.76
Area: cross-block, Device: 3050ti, Pairs: 1->8, Avg Speedup: 3.81, Std: 1.28
Area: cross-block, Device: 3050ti, Pairs: 1->16, Avg Speedup: 5.24, Std: 1.72
Area: cross-block, Device: 3050ti, Pairs: 1->32, Avg Speedup: 6.47, Std: 2.12
Area: cross-block, Device: 3050ti, Pairs: 1->64, Avg Speedup: 9.37, Std: 3.00
Area: cross-block, Device: 3050ti, Pairs: 1->128, Avg Speedup: 10.66, Std: 3.42
Area: cross-block, Device: 3050ti, Pairs: 1->256, Avg Speedup: 12.01, Std: 4.61
Area: cross-block, Device: 3050ti, Pairs: 1->512, Avg Speedup: 13.81, Std: 6.94
Area: cross-block, Device: 3050ti, Pairs: 1->1024, Avg Speedup: 14.14, Std: 7.17
Area: cross-block, Device: 3050ti, Pairs: 2->4, Avg Speedup: 1.54, Std: 0.23
Area: cross-block, Device: 3050ti, Pairs: 2->8, Avg Speedup: 2.19, Std: 0.49
Area: cross-block, Device: 3050ti, Pairs: 2->16, Avg Speedup: 2.98, Std: 0.73
Area: cross-block, Device: 3050ti, Pairs: 2->32, Avg Speedup: 3.65, Std: 0.99
Area: cross-block, Device: 3050ti, Pairs: 2->64, Avg Speedup: 5.24, Std: 1.48
Area: cross-block, Device: 3050ti, Pairs: 2->128, Avg Speedup: 5.94, Std: 1.84
Area: cross-block, Device: 3050ti, Pairs: 2->256, Avg Speedup: 6.69, Std: 2.67
Area: cross-block, Device: 3050ti, Pairs: 2->512, Avg Speedup: 7.68, Std: 4.03
Area: cross-block, Device: 3050ti, Pairs: 2->1024, Avg Speedup: 7.85, Std: 4.16
Area: cross-block, Device: 3050ti, Pairs: 4->8, Avg Speedup: 1.39, Std: 0.17
Area: cross-block, Device: 3050ti, Pairs: 4->16, Avg Speedup: 1.86, Std: 0.33
Area: cross-block, Device: 3050ti, Pairs: 4->32, Avg Speedup: 2.25, Std: 0.53
Area: cross-block, Device: 3050ti, Pairs: 4->64, Avg Speedup: 3.20, Std: 0.80
Area: cross-block, Device: 3050ti, Pairs: 4->128, Avg Speedup: 3.60, Std: 1.04
