Processing ../cross-thread/data/NVIDIA_A100-SXM4-40GB_metrics.json...
Area: cross-block, Device: A100, Pairs: 4->16, Avg Speedup: 1.89, Std: 0.35
Area: cross-block, Device: A100, Pairs: 4->32, Avg Speedup: 2.16, Std: 0.43
Area: cross-block, Device: A100, Pairs: 4->64, Avg Speedup: 3.04, Std: 0.70
Area: cross-block, Device: A100, Pairs: 4->128, Avg Speedup: 3.35, Std: 0.89
Area: cross-block, Device: A100, Pairs: 4->256, Avg Speedup: 3.77, Std: 1.39
Area: cross-block, Device: A100, Pairs: 4->512, Avg Speedup: 4.33, Std: 2.15
Area: cross-block, Device: A100, Pairs: 4->1024, Avg Speedup: 4.58, Std: 2.42
Area: cross-block, Device: A100, Pairs: 8->16, Avg Speedup: 1.34, Std: 0.14
Area: cross-block, Device: A100, Pairs: 8->32, Avg Speedup: 1.52, Std: 0.24
Area: cross-block, Device: A100, Pairs: 8->64, Avg Speedup: 2.11, Std: 0.44
Area: cross-block, Device: A100, Pairs: 8->128, Avg Speedup: 2.31, Std: 0.61
Area: cross-block, Device: A100, Pairs: 8->256, Avg Speedup: 2.59, Std: 1.00
Area: cross-block, Device: A100, Pairs: 8->512, Avg Speedup: 2.97, Std: 1.53
Area: cross-block, Device: A100, Pairs: 8->1024, Avg Speedup: 3.14, Std: 1.70
Area: cross-block, Device: A100, Pairs: 16->32, Avg Speedup: 1.12, Std: 0.12
Area: cross-block, Device: A100, Pairs: 16->64, Avg Speedup: 1.54, Std: 0.27
Area: cross-block, Device: A100, Pairs: 16->128, Avg Speedup: 1.68, Std: 0.46
Area: cross-block, Device: A100, Pairs: 16->256, Avg Speedup: 1.88, Std: 0.78
Area: cross-block, Device: A100, Pairs: 16->512, Avg Speedup: 2.16, Std: 1.19
Area: cross-block, Device: A100, Pairs: 16->1024, Avg Speedup: 2.28, Std: 1.32
Area: cross-block, Device: A100, Pairs: 32->64, Avg Speedup: 1.36, Std: 0.18
Area: cross-block, Device: A100, Pairs: 32->128, Avg Speedup: 1.48, Std: 0.32
Area: cross-block, Device: A100, Pairs: 32->256, Avg Speedup: 1.65, Std: 0.64
Area: cross-block, Device: A100, Pairs: 32->512, Avg Speedup: 1.91, Std: 1.06
Area: cross-block, Device: A100, Pairs: 32->1024, Avg Speedup: 2.04, Std: 1.23
Area: cross-block, Device: A100, Pairs: 64->128, Avg Speedup: 1.07, Std: 0.13
Area: cross-block, Device: A100, Pairs: 64->256, Avg Speedup: 1.17, Std: 0.32
Area: cross-block, Device: A100, Pairs: 64->512, Avg Speedup: 1.32, Std: 0.60
Area: cross-block, Device: A100, Pairs: 64->1024, Avg Speedup: 1.41, Std: 0.77
Area: cross-block, Device: A100, Pairs: 128->256, Avg Speedup: 1.07, Std: 0.17
Area: cross-block, Device: A100, Pairs: 128->512, Avg Speedup: 1.20, Std: 0.38
Area: cross-block, Device: A100, Pairs: 128->1024, Avg Speedup: 1.28, Std: 0.57
Area: cross-block, Device: A100, Pairs: 256->512, Avg Speedup: 1.10, Std: 0.19
Area: cross-block, Device: A100, Pairs: 256->1024, Avg Speedup: 1.15, Std: 0.36
Area: cross-block, Device: A100, Pairs: 512->1024, Avg Speedup: 1.03, Std: 0.19

Processing ../cross-gpu/data/NVIDIA_A100-SXM4-40GB_metrics.json...
Area: cross-gpu, Device: A100, Pairs: 1->2, Avg Speedup: 1.65, Std: 0.34
Area: cross-gpu, Device: A100, Pairs: 1->4, Avg Speedup: 2.71, Std: 0.85
Area: cross-gpu, Device: A100, Pairs: 1->8, Avg Speedup: 4.49, Std: 1.70
Area: cross-gpu, Device: A100, Pairs: 1->16, Avg Speedup: 6.78, Std: 2.71
Area: cross-gpu, Device: A100, Pairs: 1->32, Avg Speedup: 9.41, Std: 3.76
Area: cross-gpu, Device: A100, Pairs: 1->64, Avg Speedup: 15.79, Std: 6.60
Area: cross-gpu, Device: A100, Pairs: 1->128, Avg Speedup: 21.31, Std: 8.96
Area: cross-gpu, Device: A100, Pairs: 1->256, Avg Speedup: 25.18, Std: 9.91
Area: cross-gpu, Device: A100, Pairs: 1->512, Avg Speedup: 27.56, Std: 10.43
Area: cross-gpu, Device: A100, Pairs: 2->4, Avg Speedup: 1.56, Std: 0.29
Area: cross-gpu, Device: A100, Pairs: 2->8, Avg Speedup: 2.51, Std: 0.77
Area: cross-gpu, Device: A100, Pairs: 2->16, Avg Speedup: 3.74, Std: 1.33
Area: cross-gpu, Device: A100, Pairs: 2->32, Avg Speedup: 5.14, Std: 1.92
Area: cross-gpu, Device: A100, Pairs: 2->64, Avg Speedup: 8.57, Std: 3.45
Area: cross-gpu, Device: A100, Pairs: 2->128, Avg Speedup: 11.53, Std: 4.74
Area: cross-gpu, Device: A100, Pairs: 2->256, Avg Speedup: 13.62, Std: 5.29
Area: cross-gpu, Device: A100, Pairs: 2->512, Avg Speedup: 14.89, Std: 5.60
Area: cross-gpu, Device: A100, Pairs: 4->8, Avg Speedup: 1.54, Std: 0.29
Area: cross-gpu, Device: A100, Pairs: 4->16, Avg Speedup: 2.23, Std: 0.62
Area: cross-gpu, Device: A100, Pairs: 4->32, Avg Speedup: 3.03, Std: 0.97
Area: cross-gpu, Device: A100, Pairs: 4->64, Avg Speedup: 4.99, Std: 1.86
Area: cross-gpu, Device: A100, Pairs: 4->128, Avg Speedup: 6.68, Std: 2.62
Area: cross-gpu, Device: A100, Pairs: 4->256, Avg Speedup: 7.86, Std: 2.94
Area: cross-gpu, Device: A100, Pairs: 4->512, Avg Speedup: 8.58, Std: 3.19
Area: cross-gpu, Device: A100, Pairs: 8->16, Avg Speedup: 1.40, Std: 0.21
Area: cross-gpu, Device: A100, Pairs: 8->32, Avg Speedup: 1.85, Std: 0.43
Area: cross-gpu, Device: A100, Pairs: 8->64, Avg Speedup: 2.98, Std: 0.96
Area: cross-gpu, Device: A100, Pairs: 8->128, Avg Speedup: 3.95, Std: 1.41
Area: cross-gpu, Device: A100, Pairs: 8->256, Avg Speedup: 4.63, Std: 1.61
Area: cross-gpu, Device: A100, Pairs: 8->512, Avg Speedup: 5.03, Std: 1.80
Area: cross-gpu, Device: A100, Pairs: 16->32, Avg Speedup: 1.29, Std: 0.17
Area: cross-gpu, Device: A100, Pairs: 16->64, Avg Speedup: 2.03, Std: 0.52
Area: cross-gpu, Device: A100, Pairs: 16->128, Avg Speedup: 2.65, Std: 0.82
Area: cross-gpu, Device: A100, Pairs: 16->256, Avg Speedup: 3.08, Std: 0.97
Area: cross-gpu, Device: A100, Pairs: 16->512, Avg Speedup: 3.34, Std: 1.14
Area: cross-gpu, Device: A100, Pairs: 32->64, Avg Speedup: 1.53, Std: 0.28
Area: cross-gpu, Device: A100, Pairs: 32->128, Avg Speedup: 1.98, Std: 0.52
Area: cross-gpu, Device: A100, Pairs: 32->256, Avg Speedup: 2.28, Std: 0.65
Area: cross-gpu, Device: A100, Pairs: 32->512, Avg Speedup: 2.45, Std: 0.82
Area: cross-gpu, Device: A100, Pairs: 64->128, Avg Speedup: 1.25, Std: 0.22
Area: cross-gpu, Device: A100, Pairs: 64->256, Avg Speedup: 1.42, Std: 0.33
Area: cross-gpu, Device: A100, Pairs: 64->512, Avg Speedup: 1.51, Std: 0.49
Area: cross-gpu, Device: A100, Pairs: 128->256, Avg Speedup: 1.12, Std: 0.14
Area: cross-gpu, Device: A100, Pairs: 128->512, Avg Speedup: 1.16, Std: 0.31
Area: cross-gpu, Device: A100, Pairs: 256->512, Avg Speedup: 1.02, Std: 0.18

Processing ../cross-node/data/NVIDIA_A100-SXM4-40GB_metrics.json...
Area: cross-node, Device: A100, Pairs: 1->2, Avg Speedup: 1.06, Std: 0.64
Area: cross-node, Device: A100, Pairs: 1->4, Avg Speedup: 1.43, Std: 1.05
Area: cross-node, Device: A100, Pairs: 1->8, Avg Speedup: 1.67, Std: 1.33
Area: cross-node, Device: A100, Pairs: 1->16, Avg Speedup: 2.21, Std: 1.93
